CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;ROADNAME;FIRSTNAME;SECONDNAME;AREA_REF;AREA_NAME
11;25;45949;L;1;3;II/105;obchvat-Jílové u Prahy;Davle;Jesenice;29751;Jílové u Prahy
11;25;41566;L;5;0;;Èelakovského;Mánesova;Dvorská;33175;Blansko
11;25;36301;L;1;4;III/02312;;Jindøichùv Hradec;Otín;30238;Jindøichùv Hradec
11;25;50946;L;7;0;;;Liberec-Františkov;I/35 Hrádek nad Nisou;31657;Liberec
11;25;47716;L;1;4;III/2716;;Jablonné v Podještìdí;Rynoltice;139;Liberec
11;25;37562;L;5;0;;K letišti;Popkovická;letištì;31033;Pardubice
11;25;23787;L;1;4;III/3239;;Pardubice;Dolany;147;Pardubice
11;25;9529;L;5;0;;Na Roudné;centrum;Bílá Hora;31011;Plzeò
11;25;35507;L;5;0;;Blakova;Na Bídì;Dr. Milady Horákové;31657;Liberec
11;25;50916;L;7;0;;;I/35 Hrádek nad Nisou;Liberec-Machnín;31678;Chrastava
11;25;23802;L;5;0;;Charkovská;Chelèického;Západní;31027;Karlovy Vary
11;25;54124;L;5;0;;Navrátilova;Blanická;Lidická;28928;Vlašim
11;25;9282;L;1;3;II/346;;Leština u Svìtlé;Chotìboø;150;Havlíèkùv Brod
11;25;45277;L;7;0;;;D52 Brno;Hrušovany;33387;Sobotovice
11;25;43125;L;5;0;;28. øíjna;tø. M. Malinovského;1. máje;34075;Uherské Hradištì
11;25;39055;L;5;0;;Sadová;28. øíjna;Èapka Choda;30898;Domalice
11;25;26437;L;5;0;;pøivadìè Kocourovec;Kocourovec;dálnice;30797;Pøáslavice
11;25;42633;L;5;0;;Olbrachtova;Zátiší;Lískovec;34583;Frıdek-Místek
11;25;42075;L;5;0;;Èeskobratrská;Svatoplukova;Barákova;33852;Prostìjov
11;25;21042;L;1;4;III/2476;;Èíkovice;Siøejovice;132;Litomìøice
11;25;37711;L;1;4;III/2624;;Okøešice;Sosnová;31478;Sosnová
11;25;42797;L;5;0;;Joi Davida;Bílovecká;Hlavní;28563;Opava
11;25;21016;L;1;4;III/3928;;Pucov;Velká Bíteš;89;Vysoèina
11;25;35281;L;5;0;;Pøemysla Oráèe;Hamerská;Sladkovského;28507;Olomouc
11;25;15322;L;1;4;III/32913;;Milèice;Peèky;81;Støedoèeskı kraj
11;25;9027;L;5;0;;Seifertova;Bulhar;Olšanské nám.;31010;Hl. m. Praha
11;25;50149;L;1;4;III/46816;;Bohumín-Pudlov;Bohumín-el. stanice;34674;Bohumín
11;25;51301;L;7;0;;;II/123 Mladá Voice;I/3 Pelhøimov;30760;Tábor
11;25;1097;L;5;0;;Hradecká;centrum;Kuøim;33294;Brno
11;25;51190;L;7;0;;;I/20 Písek;Èíová;30519;Písek
11;25;53775;L;5;0;;nám. Dukelskıch hrdinù;Patrného;Karla Lánského;32609;Jaromìø
11;25;24635;L;5;0;;Roviny;Davídkova;silnice è.380;33294;Brno
11;25;52491;L;5;0;;Mírová;Šunychelská;Slezská;34674;Bohumín
11;25;52578;L;5;0;;Volyòskıch Èechù;Komenského alej;Nákladní;31960;atec
11;25;38510;L;5;0;;Sídlištì Plešivec;Vìncova;Pod Kaštany;30195;Èeskı Krumlov
11;25;44312;L;7;0;;;D6 Karlovy Vary;I/16 Øevnièov;30034;Øevnièov
11;25;26790;L;5;0;;U Boøíka;U Hrùbkù;28. øíjna;31014;Ostrava
11;25;50079;L;1;4;III/04736;;Mankovice;Hladké ivotice;174;Novı Jièín
11;25;9019;L;5;0;;Zlíchovskı tunel;Zlíchov;Smíchov;206;Praha 5
11;25;39093;L;1;4;III/19122;;Klatovy;Ostøetice;31073;Klatovy
11;25;28349;L;5;0;;Otakarova;Nusle;Vršovice;31010;Hl. m. Praha
11;25;36856;L;1;4;III/25351;;Sobìdruhy;Drahkov;135;Teplice
11;25;51583;L;7;0;;;I/56 Bohumín;II/647 Pøíbor;31014;Ostrava
11;25;37396;L;1;4;III/01312;;Moldava-Nové Mìsto;Èeskı Jiøetín;85;Ústeckı kraj
11;25;9005;L;5;0;;Èiklova;Vıtoò;Pankrác;31010;Hl. m. Praha
11;25;37650;L;5;0;;Italská;Praská;Polská;29304;Mìlník
11;25;39283;L;5;0;;Pøátelství;el. zastávka;Americká;30992;Cheb
11;25;21044;L;1;4;III/24613;;Budynì nad Ohøí;Chotìšov;132;Litomìøice
11;25;44638;L;7;0;;;U Ètyø kamenù;D10 Praha;31120;Skorkov
11;25;43553;L;7;0;;;D1 Ostrava;II/437 Lipník nad Beèvou;28731;Lipník nad Beèvou
11;25;51649;L;7;0;;;I/52 Brno;Modøice-sever;33344;Modøice
11;25;44516;L;7;0;;;D8 Ústí nad Labem;II/608 Doksany;31801;Nové Dvory
11;25;51639;L;7;0;;;Popovice;I/52 Mikulov;33344;Modøice
11;25;47224;L;5;0;;Masarykova;D7;Marxovo nám.;31925;Postoloprty
11;25;47569;L;1;4;III/26815;;Klášter Hradištì nad Jizerou;Mnichovo Hradištì;107;Mladá Boleslav
11;25;35599;L;1;2;I/37H;pùvodní tah;Chrudim;Pardubice;146;Chrudim
11;25;51659;L;7;0;;;Bohunice;I/52 Mikulov;262;Brno-jih
11;25;49908;L;1;4;III/4473;;Štìpánov;erotín;163;Olomouc
11;25;38757;L;5;0;;Na Sadech;Pod Cvrèkovem;Hradební;30602;Prachatice
11;25;9801;L;5;0;;Havlíèkova;Wolkerova;centrum;28507;Olomouc
11;25;9608;L;5;0;;Chomutovská;Rudolická;Litvínov;31964;Most
11;25;1130;L;5;0;;Hlavní;Štursova;Kristenova;246;Brno-Komín
11;25;44736;L;7;0;;;D10 Praha;I/35 Liberec;32855;Ohrazenice
11;25;9725;L;1;4;III/37359;;Boskovice;Benešov;155;Blansko
11;25;44710;L;7;0;;;II/276 Bakov nad Jizerou;D10 Praha;29379;Bakov nad Jizerou
11;25;374;L;1;2;I/55;;Mistelbach (A);Olomouc;10;Èesko
11;25;41586;L;5;0;;Okruní;Zborovecká;Sloupeèník;33175;Blansko
11;25;50251;L;1;4;III/4392;;Kelè;Ústí;56;Støední Morava
11;25;38579;L;5;0;;Na Piketì;Václavská;Na Toènì;30238;Jindøichùv Hradec
11;25;43337;L;7;0;;;II/348 Mìøín;D1 Brno;34437;Mìøín
11;25;9238;L;1;3;II/302;;T³umaczów (PL);Goliñsk (PL);143;Náchod
11;25;49814;L;1;4;III/45717;;Tøemešná;Osoblaha;171;Bruntál
11;25;50836;L;7;0;;;I/13 Teplice;II/258 Hostomice;31998;Hostomice
11;25;44806;L;7;0;;;I/32 Jièín;D11 Praha;29578;Libice nad Cidlinou
11;25;9101;L;1;3;II/159;;Písek;Veselí nad Lunicí;82;Jihoèeskı kraj
11;25;37225;L;5;0;;Vaòkovo nám.;Znojemská;Nádraní;33941;Tøebíè
11;25;45749;L;5;0;;Šluknovská;Jáchymovská;OBI;31409;Èeská Lípa
11;25;43391;L;7;0;;;I/23 Kıvalka;D1 Praha;33359;Omice
11;25;52922;L;5;0;;Šultysova;Praská;Dr. E. Beneše;29119;Slanı
11;25;1054;L;5;0;;Èechùv most;Letná;Staré Mìsto;199;Praha 1
11;25;1005;L;5;0;;Prokopova;Jièínská;Husitská;200;Praha 3
11;25;50614;L;1;4;III/05018;;Buchlovice (silnice è.50);Staré Mìsto;168;Uherské Hradištì
11;25;27520;L;1;4;III/14612;;Tøebotovice;Dubièné;30084;Èeské Budìjovice
11;25;50642;L;7;0;;;I/6 Karlovy Vary-centrum;II/220 Nejdek;31027;Karlovy Vary
11;25;54223;L;5;0;;Riegrova;Krátká;Svatoborská;33586;Kyjov
11;25;49914;L;1;4;III/4468;;Štìpánov;Šternberk;163;Olomouc
11;25;43852;L;7;0;;;II/409 Planá nad Lunicí;D3 Praha;30838;Planá nad Lunicí
11;25;44022;L;7;0;;;II/203 Heømanova Hu;D5 Rozvadov;31255;Pøehıšov
11;25;28341;L;5;0;;ampiónová;Pitkovice;Køeslice;218;Praha 22
11;25;28067;L;5;0;;Bøezhradská;silnice è.324;silnice è.37;32194;Hradec Králové
11;25;42806;L;5;0;;Gudrichova;Bílovecká;Rooseveltova;28563;Opava
11;25;9967;L;5;0;;Na Václavce;Peroutkova;U Santošky;206;Praha 5
11;25;28270;L;5;0;;Zlínská;Tilhonova;Mikulèická;261;Brno-Slatina
11;25;51257;L;7;0;;;I/37 Hradec Králové;II/324 Hrobice;32672;Èeperka
11;25;51483;L;7;0;;;I/11 Havíøov;Prùmyslová zóna;31014;Ostrava
11;25;44628;L;7;0;;;D10 Mladá Boleslav;II/610 Stará Boleslav;29641;Brandıs nad Labem-Stará Boleslav
11;25;27478;L;5;0;;Nemanická;Okruní;A. Trägera;30084;Èeské Budìjovice
11;25;43955;L;1;4;III/1024;;Èisovice;Øitka;110;Praha-západ
11;25;45473;L;7;0;;;Pøívoz;exit 361 Místecká;31014;Ostrava
11;25;50511;L;1;4;III/4922;;Luhaèovice;Podhradí;170;Zlín
11;25;40097;L;5;0;;U Hadích lázní;Praská;U Novıch lázní;31990;Teplice
11;25;53046;L;5;0;;Odbojáøù;Jaroslava Biliny;nábøeí Benešovo;33021;Dvùr Králové nad Labem
11;25;9508;L;1;3;II/423;;Velké Bílovice;Hodonín;90;Jihomoravskı kraj
11;25;43483;L;7;0;;;II/433 Moøice;D1 Brno;33895;Moøice
11;25;9298;L;1;3;II/362;;Rozseè nad Kunštátem;Polièka;10;Èesko
11;25;36670;L;1;4;III/11812;;Pøíbram;Jerusalem;29798;Pøíbram
11;25;9761;L;1;4;III/4845;;Fryèovice;Sviadnov;172;Frıdek-Místek
11;25;43303;L;7;0;;;II/131 Vìtrnı Jeníkov;D1 Praha;32173;Štoky
11;25;46094;L;7;0;;;D49 Brno;II/432 Tøebìtice;33841;Tøebìtice
11;25;20274;L;5;0;;Šámalova;Jílkova;Zábrdovická;256;Brno-idenice
11;25;1193;L;1;3;II/151;;Nová Bystøice;Moravské Budìjovice;10;Èesko
11;25;38320;L;5;0;;Jinecká;tø. Kpt. Olesinského;Evropská;29798;Pøíbram
11;25;9742;L;5;0;;Holická;Sladkovského;Wittgensteinova;28507;Olomouc
11;25;23914;L;5;0;;Jateèní;Argentinská;Jankovcova;196;Praha 7
11;25;50798;L;7;0;;;Most-centrum;I/13 Chomutov;31964;Most
11;25;39121;L;5;0;;Praská;nám. Míru;Dobrovského;31073;Klatovy
11;25;44130;L;7;0;;;D5 Praha;Beroun-západ;29157;Králùv Dvùr
11;25;42694;L;5;0;;tø. Osvobození;tø. 17. listopadu;U Baantnice;34662;Karviná
11;25;5224;L;5;0;;Brnìnská;centrum;sídlištì Demlova;33640;Jihlava
11;25;15298;L;1;4;III/3289;;Polní Chrèice;Opolánky;81;Støedoèeskı kraj
11;25;9775;L;5;0;;Michálkovická;Èeskobratrská;Èeskoslovenské armády;31014;Ostrava
11;25;45193;L;7;0;;;D48 Frıdek-Místek;I/58 Pøíbor-západ;34743;Pøíbor
11;25;20213;L;5;0;;Vítìzná;Horova;Prašná;31027;Karlovy Vary
11;25;44858;L;7;0;;;D11 Praha;II/324 Novı Bydov;32293;Stìery
11;25;15203;L;1;4;III/23613;;ebrák;Roztoky;81;Støedoèeskı kraj
11;25;25304;L;5;0;;Viaduktová;Ostravská;Karvinská;34664;Èeskı Tìšín
11;25;50158;L;1;4;III/4685;;Dolní Lutynì;Vìøòovice;34667;Dolní Lutynì
11;25;21147;L;1;4;III/2444;;Vinoø;Mratín;109;Praha-vıchod
11;25;9756;L;1;4;III/4820;;Novı Jièín;D48;174;Novı Jièín
11;25;39961;L;5;0;;Františka Halase;Pod Koòskım vrchem;Jaroslava Prùchy;31964;Most
11;25;49470;L;1;4;III/3632;;Pomezí;Kvìtná;32959;Pomezí
11;25;41832;L;5;0;;Kašíkova;Nádraní;Havlíèkova;34151;Vyškov
11;25;15296;L;1;4;III/32812;;Pátek;ehuò;81;Støedoèeskı kraj
11;25;51893;L;7;0;;;Holešovice;MO Troja;185;Praha 8
11;25;47256;L;1;4;III/2577;;Razice;Bílina;135;Teplice
11;25;20030;L;5;0;;Jiøího Potùèka;Okrajová;Bohdaneèská;31033;Pardubice
11;25;52954;L;5;0;;Fûgnerova;Tøebízského;O. Scheinpflugové;29119;Slanı
11;25;21081;L;1;4;III/1209;;Borotín;Støezimíø;10;Èesko
11;25;46824;L;1;4;III/2118;;Cheb;Láznì Kynvart;127;Cheb
11;25;27028;L;5;0;;Blanická;Junácká;Vıškovická;31014;Ostrava
11;25;50470;L;1;4;III/4981;;Bánov;Nivnice;168;Uherské Hradištì
11;25;27774;L;1;4;III/25840;;Ústí nad Labem;Chvalov;136;Ústí nad Labem
11;25;36461;L;1;4;III/25847;;Litomìøice;Tašov;85;Ústeckı kraj
11;25;43565;L;7;0;;;II/440 Hranice;D1 Ostrava;28717;Hranice
11;25;53654;L;1;4;III/21318;;Aš;Vernéøov;30993;Aš
11;25;27984;L;1;4;III/32433;;Bøíza;Svìtí;141;Hradec Králové
11;25;9582;L;5;0;;Prùmyslová;Planá nad Lunicí;Sezimovo Ústí;119;Tábor
11;25;36239;L;1;4;III/2524;;Chomutov;Blatno;131;Chomutov
11;25;38855;L;5;0;;Máchova;Krále Jiøího z Podìbrad;Mírová;30671;Strakonice
11;25;35702;L;1;1;D7;;Chomutov;Praha;10;Èesko
11;25;49948;L;1;4;III/0552;;Brodek u Pøerova;Krèmaò;91;Olomouckı kraj
11;25;43417;L;7;0;;;D1 Ostrava;I/52 Mikulov;262;Brno-jih
11;25;39617;L;5;0;;Mánesova;Na Pøíkopech;Farského;31568;Chomutov
11;25;20098;L;5;0;;Albertova;Velkomoravská;Foerstrova;28507;Olomouc
11;25;38887;L;1;4;III/00349;;Sezimovo Ústí;Tábor;119;Tábor
11;25;49427;L;1;4;III/3657;;Kunštát;Letovice;155;Blansko
11;25;50129;L;1;4;III/4737;;Pazderna;ermanice;172;Frıdek-Místek
11;25;48996;L;1;4;III/1343;;Jindøichùv Hradec;Strmilov;115;Jindøichùv Hradec
11;25;15045;L;1;4;III/42117;;Lednice;Dolní Vìstonice;158;Bøeclav
11;25;15286;L;1;4;III/32719;;Jestøabí Lhota;Hradiško II;104;Kolín
11;25;45554;L;1;3;II/246H;prùtah;Roudnice nad Labem;Mìlník;31822;Roudnice nad Labem
11;25;45621;L;7;0;;;D7 Praha;Panenskı Tınec;31916;Panenskı Tınec
11;25;35713;L;5;0;;Polanecká;Polanka nad Odrou;Svinov;31014;Ostrava
11;25;27081;L;1;4;III/4696;;Darkovièky;Cha³upki (PL);175;Opava
11;25;52320;L;1;4;III/45820;;Krnov-Bruntálská;Krnov-Albrechtická;34555;Krnov
11;25;9952;L;5;0;;Nákladní;Sokolovská;nábø. Osvobození;31027;Karlovy Vary
11;25;42530;L;5;0;;Jiráskova;Mostecká;Poschla;29965;Vsetín
11;25;41825;L;5;0;;Drustevní;Karla Èapka;Purkyòova;34151;Vyškov
11;25;26746;L;5;0;;Sokola Tùmy;elezárenská;Novoveská;31014;Ostrava
11;25;5032;L;5;0;;K Lochkovu;Lochkov;Slivenec;31010;Hl. m. Praha
11;25;48333;L;1;4;III/32412;;Skochovice;Luková;141;Hradec Králové
11;25;44372;L;7;0;;;D0 Plzeò;D6 Karlovy Vary;202;Praha 17
11;25;45746;L;5;0;;Jáchymovská;Okruní;Šluknovská;31409;Èeská Lípa
11;25;45361;L;7;0;;;D56 Ostrava;Dùl Paskov;34628;Paskov
11;25;35293;L;5;0;;Junácká;Hnìvotínská;Kmochova;28507;Olomouc
11;25;9179;L;1;3;II/239;;Èernèice;Èernuc;10;Èesko
11;25;51040;L;7;0;;;II/283 Turnov-centrum;I/35 Jièín;32876;Turnov
11;25;43652;L;7;0;;;D1 Bohumín;exit 361 Místecká;31014;Ostrava
11;25;36306;L;1;4;III/0344;;Jindøichùv Hradec;Jindøiš;115;Jindøichùv Hradec
11;25;42663;L;5;0;;Lipiny;Novı dvùr;U Potoka;34662;Karviná
11;25;39942;L;5;0;;Jana Palacha;Jaroslava Prùchy;Pod Lajsníkem;31964;Most
11;25;44674;L;7;0;;;Bezdìèín;D10 Turnov;29378;Mladá Boleslav
11;25;9092;L;1;3;II/603;;Planá nad Lunicí;Sudomìøice u Tábora;119;Tábor
11;25;45229;L;7;0;;;D48 Novı Jièín;I/56 Frıdlant nad Ostravicí;34583;Frıdek-Místek
11;25;43089;L;5;0;;J. E. Purkynì;Jiøího z Podìbrad;Zahradní;34075;Uherské Hradištì
11;25;26655;L;1;4;III/0127;;Kolodìje;Královice;29697;Sibøina
11;25;5217;L;5;0;;Jana Masaryka;tø. Edvarda Beneše;Mrštíkova;32194;Hradec Králové
11;25;15241;L;1;4;III/10122;;Hlásná Tøebaò;Tachlovice;81;Støedoèeskı kraj
11;25;37515;L;1;4;III/31512;;Èeská Tøebová;Skuhrov;33087;Èeská Tøebová
11;25;38148;L;5;0;;Roháèova;Tylova;Jánské nám.;29232;Kutná Hora
11;25;20008;L;5;0;;Hlaváèova;kpt. Jaroše;Autobusové nádraí;31033;Pardubice
11;25;9286;L;1;3;II/350;;Jihlava;Svratka;89;Vysoèina
11;25;15183;L;1;4;III/2329;;Bezdìkov;Radnice;125;Rokycany
11;25;51114;L;7;0;;;I/26 Plzeò;Vejprnice;31265;Vejprnice
11;25;46782;L;1;4;III/20170;;Zadní Chodov;Planá;126;Tachov
11;25;42370;L;5;0;;Èsl. armády;nám. Svobody;Ztracená;28779;Šumperk
11;25;44808;L;7;0;;;D11 Praha;II/328 Dobšice;28689;Polní Chrèice
11;25;51972;L;7;0;;;Ústí nad Labem;Kyje;198;Praha 14
11;25;9633;L;1;4;III/10145;;D7;Stehelèeves;103;Kladno
11;25;51655;L;7;0;;;I/52 Brno-centrum;Bohunice;262;Brno-jih
11;25;20241;L;5;0;;Bìlohorská;Øípská;Jamborova;33294;Brno
11;25;54436;L;5;0;;Lesní;Krásnolipská;Sukova;31548;Rumburk
11;25;9500;L;1;3;II/414;;Lechovice u Znojma;Boice;161;Znojmo
11;25;9731;L;1;4;III/4499;;Mladeè-jih;Nové Zámky;28533;Mladeè
11;25;50660;L;7;0;;;Rybáøe;I/6 Cheb;31027;Karlovy Vary
11;25;49795;L;1;4;III/44631;;Šumperk;Libina;166;Šumperk
11;25;20135;L;5;0;;Kvítková;Dlouhá;Hornomlınská;33493;Zlín
11;25;9480;L;1;3;II/502;;Jièín-západ;Jièín-jih;142;Jièín
11;25;9708;L;5;0;;Trnovská;Bohdaneèská;Pohránovská;31033;Pardubice
11;25;51527;L;7;0;;;I/56 Frıdek-Místek;Hrabùvka;31014;Ostrava
11;25;52851;L;5;0;;U Stadionu;Svat. Èecha;Na Dlouhıch;34138;Uherskı Brod
11;25;52219;L;5;0;;Okruní;Jarošova;Høbitovní;31032;Havíøov
11;25;51120;L;7;0;;;II/180 Dobøany;I/27 Plzeò;31149;Dobøany
11;25;40734;L;5;0;;Šalounova;Tobrucká;Hálkova;32885;Svitavy
11;25;9885;L;5;0;;Na Pøíkopì;Smetanova;Mostecká;29965;Vsetín
11;25;37191;L;5;0;;Na hrázi;Jateèní;Masarykova tø.;31990;Teplice
11;25;43860;L;7;0;;;I/3 Mìšice;D3 Praha;30760;Tábor
11;25;44974;L;7;0;;;II/322 Dašice;D35 Hradec Králové;32674;Dašice
11;25;28051;L;5;0;;Národních muèedníkù;Hlavní;Pøemyslova;32194;Hradec Králové
11;25;15115;L;1;4;III/4312;;Kuèerov;Vyškov;160;Vyškov
11;25;43931;L;7;0;;;Kytín;D4 Strakonice;29892;Nová Ves pod Pleší
11;25;42289;L;5;0;;Na Svépomoc;Na Odpoledni;Svépomoc III;28648;Pøerov
11;25;45247;L;7;0;;;I/68 Tøinec;D48 Èeskı Tìšín;30819;Horní Tošanovice
11;25;9549;L;1;4;III/21410;;Mıtina;Okrouhlá;127;Cheb
11;25;50822;L;7;0;;;II/256 Libìšice;I/13 Most;31989;elenice
11;25;44248;L;7;0;;;D6 Cheb;Tisová;29663;Šabina
11;25;42888;L;5;0;;Partyzánská;Holasická;Na Pastvisku;28563;Opava
11;25;53484;L;5;0;;Olomoucká;Tesco;ÈSA;28549;Šternberk
11;25;1114;L;5;0;;U Zoologické Zahrady;Komín;Knínièky;241;Brno-Bystrc
11;25;37900;L;5;0;;Vlašimská;Na Bezdìkovì;Dlouhé pole;28790;Benešov
11;25;44146;L;7;0;;;D5 Praha;II/118 Beroun-vıchod;28945;Beroun
11;25;43529;L;7;0;;;D1 Brno;I/55 ernov;28648;Pøerov
11;25;43868;L;7;0;;;I/19 Èekanice;D3 Praha;30760;Tábor
11;25;52034;L;7;0;;;MO Spoøilov;Hostivaø;207;Praha 10
11;25;44788;L;7;0;;;D11 Hradec Králové;II/329 Vrbová Lhota;29631;Vrbová Lhota
11;25;36223;L;1;4;III/2147;;Cheb;Hrozòatov;30992;Cheb
11;25;45004;L;7;0;;;D35 Olomouc;Mladeè;28533;Mladeè
11;25;24988;L;5;0;;Štìpnice;Horomìøice;Lysolaje;31010;Hl. m. Praha
11;25;9450;L;1;3;II/467;;Nové Sedlice;Kietrz (PL);175;Opava
11;25;26592;L;5;0;;Vlastina;Drnovská;Evropská;192;Praha 6
11;25;1001;L;5;0;;Støelnièná;Kobyliské nám.;Støíkov;185;Praha 8
11;25;9469;L;1;4;III/4932;;Slavièín;Vizovice;170;Zlín
11;25;52801;L;5;0;;tø. Tomáše Bati;Objízdná;D55;33530;Otrokovice
11;25;28086;L;5;0;;Prùmyslová;Vanèurovo nám.;Resslova;32194;Hradec Králové
11;25;23714;L;5;0;;Pøemyslovo nám.;Tilhonova;Kikrleho;261;Brno-Slatina
11;25;9590;L;1;4;III/37762;;Vranovice-Kelèice;Prostìjov;164;Prostìjov
11;25;15047;L;1;4;III/4245;;Bøeclav;Kostice;33450;Kostice
11;25;51028;L;7;0;;;I/35 Liberec;Hrubı Rohozec;32876;Turnov
11;25;26651;L;5;0;;V Štíhlách;IKEM;Lidl;213;Praha 4
11;25;24722;L;5;0;;propojka Stará dálnice/Vejrostova;Stará dálnice;Vejrostova;241;Brno-Bystrc
11;25;51811;L;7;0;;;Královo Pole;I/43 Svitavy;248;Brno-Královo Pole
11;25;39131;L;5;0;;Národních muèedníkù;Puškinova;Šmilovského;31073;Klatovy
11;25;9349;L;1;3;II/460;;Deštné;Èervenı Dvùr;93;Moravskoslezskı kraj
11;25;52512;L;5;0;;Hrdinù;Píseèná;Ervìnická;131;Chomutov
11;25;9302;L;1;3;II/366;;Prostìjov;Litomyšl;10;Èesko
11;25;35133;L;5;0;;Zálešná XII;Podvesná XVII;2. kvìtna;33493;Zlín
11;25;5103;L;5;0;;Lábkova;Vejprnická;Terezie Brzkové;31011;Plzeò
11;25;39296;L;5;0;;Praská;Tesco;nám. Baltazara Neumanna;30992;Cheb
11;25;36135;L;1;4;III/1903;;Domalice;Mrákov;120;Domalice
11;25;9763;L;5;0;;Jáchymova;nemocnice;Jitka;30238;Jindøichùv Hradec
11;25;1150;L;1;3;II/108;;Støíbrná Skalice;Èeskı Brod;81;Støedoèeskı kraj
11;25;45177;L;7;0;;;I/47 Bìlotín-jih;D48 Frıdek-Místek;28659;Bìlotín
11;25;25059;L;5;0;;Duhová;Nadaèní;Renèova;244;Brno-Øeèkovice a Mokrá Hora
11;25;27738;L;5;0;;Høbitovní;Na Sklípku;Neštìmická;31012;Ústí nad Labem
11;25;47200;L;1;4;III/25015;;Poèerady;Bøvany;133;Louny
11;25;44296;L;7;0;;;I/6 Karlovy Vary;II/194 Chyše;31906;Lubenec
11;25;20057;L;5;0;;Muglinovská;Mariánskohorská;Orlovská;31014;Ostrava
11;25;38903;L;5;0;;Komenského;Martina Koláøe;Rokycanova;30760;Tábor
11;25;39801;L;5;0;;Dalimilova;Kozinova;nemocnice;31723;Litomìøice
11;25;43573;L;7;0;;;D1 Brno;D48 Frıdek-Místek;28659;Bìlotín
11;25;40093;L;5;0;;U Císaøskıch lázní;Mlınská;Masarykova tø.;31990;Teplice
11;25;45641;L;8;0;D48;;Tošanovice;ukov;30818;Tøanovice
11;25;5189;L;5;0;;Sousedská;Ostašov;Staré Mìsto;31657;Liberec
11;25;9736;L;5;0;;Husova;17. listopadu;Na Letné;28507;Olomouc
11;25;52212;L;5;0;;Marie Pujmanové;U Nádraí;Lidická;31032;Havíøov
11;25;1032;L;5;0;;Zálesí;Lhotka;Krè;213;Praha 4
11;25;15242;L;1;4;III/10124;;Lodìnice;Nuèice;29001;Nuèice
11;25;9028;L;5;0;;Pod Klapicí;Karlická;K cementárnì;228;Praha 16
11;25;20034;L;5;0;;Blahoutova;K Lesu;Na Dráce;31033;Pardubice
11;25;407;L;5;0;;Mladoboleslavská;Kbelská;Podolanka;10;Èesko
11;25;46669;L;1;4;III/17715;;Struhaøe;Spálené Poøíèí;31186;Spálené Poøíèí
11;25;46368;L;1;4;III/15421;;Horní Stropnice;Svébohy;30109;Horní Stropnice
11;25;48375;L;5;0;;Tyršova;abonosy;Námìstí;29195;Plaòany
11;25;15176;L;1;4;III/18017;;Ejpovice;Kyšice;83;Plzeòskı kraj
11;25;9499;L;1;3;II/413;;Retz (A);Ivanèice;161;Znojmo
11;25;44460;L;7;0;;;D7 Chomutov;Støedokluky;29781;Støedokluky
11;25;51647;L;7;0;;;II/152 Modøice;I/52 Mikulov;33344;Modøice
11;25;28377;L;1;2;I/45;obchvat-Bruntál;Dìtøichov nad Bystøicí;Nové Heøminovy;34535;Bruntál
11;25;25440;L;7;0;;;D2 Brno;D1 Praha;262;Brno-jih
11;25;370;L;1;2;I/51;;Hodonín;Holíè (SK);33558;Hodonín
11;25;27035;L;5;0;;Na Náspu;Slovenská;Palackého;31014;Ostrava
11;25;40199;L;5;0;;Spojenecká;Na hrázi;Nákladní;31990;Teplice
11;25;9793;L;5;0;;Ruská;Vıškovická;Vítkovická;31014;Ostrava
11;25;44484;L;7;0;;;D8 Ústí nad Labem;I/9 Neratovice;34601;Sedlec
11;25;24562;L;5;0;;Nad Pisárkami;Návrší Svobody;Chironova;33294;Brno
11;25;26038;L;1;2;I/16H;pùvodní tah;Velvary;Nové Ouholice;81;Støedoèeskı kraj
11;25;43122;L;5;0;;propojka Tesco;tø. M. Malinovského;28. øíjna;34075;Uherské Hradištì
11;25;38895;L;1;4;III/1371;;Horky;Švehlùv most;30760;Tábor
11;25;5041;L;5;0;;K Bohnicím;Pod Hrachovkou;K Pazderkám;191;Praha-Troja
11;25;38068;L;5;0;;Vrchlického;M. Horákové;Dánská;29045;Kladno
11;25;24957;L;5;0;;Rosická;Mladoboleslavská;Cukrovarská;10;Èesko
11;25;41640;L;5;0;;Julia Fuèíka;Hranièní;tøída 1. máje;33426;Bøeclav
11;25;9879;L;1;4;III/4311;;Vyškov-pivovar;Vyškov-Kromìøíská;34151;Vyškov
11;25;24626;L;5;0;;Na návsi;Poární;V aleji;265;Brno-Tuøany
11;25;40460;L;5;0;;Palackého;Staré nám.;Fáborského;32753;Rychnov nad Knìnou
11;25;20117;L;5;0;;Libušina;Bystrovanská;Pavelkova;28507;Olomouc
11;25;9234;L;1;3;II/298;;Pardubice;Olešnice v Orlickıch horách;54;Severovıchod
11;25;45105;L;7;0;;;D35 Olomouc;II/437 Velkı Újezd;35996;Kozlov
11;25;43531;L;7;0;;;I/55 ernov;D1 Ostrava;28648;Pøerov
11;25;9823;L;5;0;;Šafaøíkova;Metelkova;Dobrovského;31657;Liberec
11;25;440;L;5;0;;Resslova;Jiráskùv most;Karlovo nám.;205;Praha 2
11;25;35483;L;5;0;;Dlouhá;Èeská;Slovanská;31657;Liberec
11;25;43719;L;7;0;;;II/152 Modøice;D2 Bratislava (SK);33344;Modøice
