8a2a6d99ed9d767b49d2ff74755abf54576d9c810aee1df8ab4db7eff41272cf,31680
981e9cdd23ce173032433a6943e9f2c62d823f41f4bac22108f9e07ed822edc4,37737
a4ad783f17fab9e8cbe32c2d8ed4998c4fe7866ddcae3868434d8c3b45b751d0,38867
7a84db65611c7e69972570fefdc7e2f43d2eb2bab914ad3333b58c356487bff5,580
8aed50a7a7e291371854464c3f29aabd832083c348b99248760d7aebf832c101,20411
a575e950112a08fdb49980d5e6681c24c2fc7073bc2fb729f52b3205bf11d87b,29956
237503f1aa1ed52ced25d00301a1396b64ebb9b29cefeebf0c2d350fca4f6c92,36459
0c411830df7a1490807c79c93d4d0ae1420447548e27c3183c7e1c9aa02fd830,586
4af397ce546079d03bee421cc8f5ed85e45bf49e8c021590522cfaf1a18154be,12365
7065c1a17c376e050f1d10babd622c41b74af77ae0b5c2f5895d0c4f69728816,17611
9dccf25c57005315318b08c66742fe86b5b8a5c89e161024dec460745780b35c,20105
0b49a38c4902ae61addef3a8f2367248bd3ba54339c64bc18eba117b7ff2845d,28630
7f8bc266e484204b502512216d7d708b50b64217a6181b2b63e5a93f4edd66cd,37293
87234f589090e5bb110d11dcb293692f1c0cde78fb8cfb5a9099ebca9051ed6f,2742
a1ef7a9e76cda7095f50d15537fcc87c6c0ed446eb528ce9e67f6370d6cd9ee1,7945
a8176d4ae1eecc78cd8af6ab1b53c444d36fa689827ac29cc095a52a01f3a447,30486
57b4ab45e006e9763f7bb994a4e9c0f7244d8c0922916ab2c7e5ea9ec54e9b4b,32396
0ff567dfc004ad663289be0290b66a2b36ebda65c0d3ea87f4f5f3300206f753,33875
e22bde20139c2c09f88623ed8b9d7e9b8d1352f46568966a98abe8f532e8b828,36783
0643c665b4a5b50b3d802a857235bccd04d10f9a7a8db0e9df26a908d8477620,34493
3d1e82e3d895c8a9201a88fe0fdecca2191f87529c07d4c60e73394cdde29c27,35285
4c68a1767bb303f88b3ea818e13836c83cb7d741dc343b44cbe779bb58ad09ee,6533
